equity
1000000.0
1000000.0
1000000.0
1000000.0
1000000.0
1000000.0
999937.9060588949
1000374.7508406048
999214.1766821784
1000239.6517467605
999748.1023400425
998127.8882751254
998060.6155427685
996918.0543890189
995671.5639590971
984510.4531279168
990154.6744905434
986212.4750852275
993279.9133090666
990604.0216601298
989208.4251044594
978951.7759229537
981616.9163545509
983136.8971259029
978828.8352960495
982607.7327471469
982830.0208325047
975227.7230524637
954225.8195563431
953844.3299577708
951526.3271674921
949639.1438262358
955566.3282943689
958984.7749946248
963924.2201336472
968355.5001636018
962726.2058834659
970341.584066078
963928.7556811746
954650.5217485037
956761.1029222993
960075.942692223
975770.516224977
965616.628862543
962242.1256389495
967161.6928118456
964266.6548050514
958845.4386750007
966040.7715606745
969797.1762467187
969961.6787616039
964250.5435603518
961042.5414573996
953732.274539545
946375.8176508645
946508.1969394635
946571.1707253482
946715.454764503
946299.419061061
946593.9359967149
946870.5284489597
946879.1038126728
946527.9950496806
947473.7806890502
947473.7806890502
947389.2197047778
945811.2848863844
941834.6453428267
929526.3846064354
945688.7093286962
937216.909288875
944794.489639672
955555.5691667498
934978.4090065829
952131.8612968571
963481.6220105069
965546.2890868702
974006.4772406189
977301.9292254106
966025.0749335436
960548.2293825016
947968.1841110889
944124.7180034721
939582.4398762884
938883.6278567219
952510.4622382735
950763.4321893564
951112.8381991397
952859.8682480562
944474.1240132554
946221.1540621724
950128.6502187069
950128.6502187069
950128.6502187069
950128.6502187069
950128.6502187069
950128.6502187069
