equity
999527.4045943742
997054.8634786716
997147.7590543573
998596.5473319096
998579.5321640723
999367.4436703679
1004912.9934230451
1005309.9673687458
1003491.4689626842
1001842.3644634424
1004729.2062425
1005372.5948505176
1008689.394562496
1008037.421673606
1008003.3615922038
1012356.8160279839
1013400.2355770619
1011449.6596806718
1010081.901599992
1010341.5938544992
1014780.28736499
1009362.6853027615
1012934.4426773699
1014118.8452923484
1003080.4659149688
1001744.4261324673
1003133.1395860156
1005068.7586004952
1008531.5593708004
1009544.9266833848
1006972.7663505287
1009300.3034241401
1007769.8652364884
1002351.940186358
999804.4975648781
995661.5685095413
1005600.4038781103
1006388.1984123059
1004218.3646370543
1019709.087948347
1013297.392963477
1007936.7708357429
1014173.1259479872
1010374.7409804998
1011310.0246714313
1011692.5394934809
1013991.128477307
1013979.6537262683
1012424.1813912956
1011931.1642617651
1020164.6403471018
1017213.9828787288
1015314.467407085
1018220.3167899841
1020785.3909061182
1023359.1266878787
1016262.0976206465
1017001.5722895092
1024843.2242181675
1025360.6427472482
1027100.4362219602
1029634.9226426956
1016167.4459783471
1032248.1025566924
1023246.7986630825
1026552.7711962836
1028260.7919609739
1045692.1172603336
1049403.5426795804
1049637.7706683858
1048158.999390678
1044313.0774098758
1048552.891674906
1054854.6214076653
1056955.5045290783
1051737.1837781682
1051419.5030381116
1051241.7985060986
1048828.7108079582
1052101.4984177612
1051851.008367408
1052781.129041286
1054241.0690819705
1051737.063419655
1052455.5924605234
1060181.2097165673
1065426.1104147183
1065620.9899636833
1068574.2016862868
1069498.8329688008
1071181.2954685944
1065252.38228868
1064370.8237936173
1061871.205069161
1066016.0391132599
1062813.105271076
1067703.6734173105
1067703.6734173105
1067703.6734173105
1067703.6734173105
1067703.6734173105
1067703.6734173105
1067703.6734173105
1067703.6734173105
1067703.6734173105
1067703.6734173105
1067703.6734173105
1067703.6734173105
1067703.6734173105
1067703.6734173105
1067703.6734173105
1067703.6734173105
1067703.6734173105
1067703.6734173105
1067703.6734173105
1067703.6734173105
1067703.6734173105
1067703.6734173105
1067703.6734173105
1067703.6734173105
1067703.6734173105
1067703.6734173105
1067703.6734173105
1067703.6734173105
1067703.6734173105
1067703.6734173105
1067703.6734173105
1067703.6734173105
1067703.6734173105
1067703.6734173105
1067703.6734173105
1067703.6734173105
1067703.6734173105
1067703.6734173105
1067703.6734173105
1067703.6734173105
1067703.6734173105
1067703.6734173105
1067703.6734173105
1067703.6734173105
1067703.6734173105
1067703.6734173105
1067703.6734173105
1067703.6734173105
1067703.6734173105
1067703.6734173105
1067703.6734173105
1067703.6734173105
1067703.6734173105
1067703.6734173105
1067703.6734173105
1067703.6734173105
1067703.6734173105
1067703.6734173105
1067703.6734173105
1067703.6734173105
1067703.6734173105
1067703.6734173105
1067703.6734173105
1067703.6734173105
1067703.6734173105
1067703.6734173105
1067703.6734173105
1067703.6734173105
1067703.6734173105
1067703.6734173105
1067703.6734173105
1067703.6734173105
1067703.6734173105
1067703.6734173105
1067703.6734173105
1067703.6734173105
1067703.6734173105
1067703.6734173105
1067703.6734173105
1067703.6734173105
1067703.6734173105
1067703.6734173105
1067703.6734173105
1067703.6734173105
1067703.6734173105
1067703.6734173105
1067703.6734173105
1067703.6734173105
1067703.6734173105
1067703.6734173105
1067703.6734173105
1067703.6734173105
1067703.6734173105
