equity
997002.0275733293
993690.0377475634
996270.9694701043
996143.5890915229
995844.5302823621
992209.535743742
985895.533248473
983767.7902039596
988162.8002946117
986673.6920045058
979846.2218216285
982114.8622672661
978316.1337563522
982431.5445453401
984364.3146854681
988970.8534699292
988672.13600317
990522.3563181451
988528.6345733438
986802.9188197854
988183.0590471441
992725.1912104497
995382.8515698783
994611.7446313144
1000851.353406567
993624.5295153775
996152.3243959757
993962.3057218107
992622.0157576798
997085.9423991134
996489.3456870356
999429.0232626592
1008396.2282388749
1014937.2801146719
1023099.7414851299
1027944.1932694425
1022304.8018490961
1031187.6613204175
1030115.4062342241
1026074.375721531
1028509.677699375
1036985.7963331473
1038116.6089513185
1043593.3135910316
1036816.3295235054
1036443.1306631883
1034527.1175612216
1029060.5683233489
1029944.0956645093
1030550.8350120882
1027432.7164796715
1012982.7488043444
1018277.4778271293
1016860.0896743999
1050589.253443792
1038799.7184595658
1046557.760834601
1047843.9934150696
1059198.731857677
1054555.0896089848
1052179.29360575
1053028.1686513762
1048407.2023923633
1053157.7267193468
1045203.4341128366
1051070.1594685132
1044467.2821442096
1041222.8364555133
1037301.5993258727
1038772.386019292
1048069.2084201786
1055587.3125969945
1072899.885808827
1060533.2617003515
1065145.8383647883
1067518.4145318274
1065205.002996992
1067834.1762681801
1068064.3390143854
1063497.3887944035
1058782.528332225
1049201.108528276
1046586.6106782653
1034561.4610028781
1060849.3274935489
1063452.6822142866
1070022.6092186146
1069716.2580584383
1078983.8119372467
1081161.5213620192
1078911.652694216
1075260.6509879546
1073539.3517682494
1072879.1527249098
1076695.9139102332
1077508.2569694596
1079846.7549954243
