ts,0
2026-05-27 22:00:00,999600.7166434311
2026-05-27 22:15:00,997109.0648935472
2026-05-27 22:30:00,996442.712045853
2026-05-27 22:45:00,995723.4550616685
2026-05-27 23:00:00,996872.8274140682
2026-05-27 23:15:00,989757.2507524064
2026-05-27 23:30:00,988935.0637911164
2026-05-27 23:45:00,983462.2021856232
2026-05-28 00:00:00,983358.8062046948
2026-05-28 00:15:00,987383.4224731246
2026-05-28 00:30:00,982966.2014297205
2026-05-28 00:45:00,982653.2823637088
2026-05-28 01:00:00,980754.3688161084
2026-05-28 01:15:00,979403.1101834868
2026-05-28 01:30:00,975563.2337991154
2026-05-28 01:45:00,967690.418955279
2026-05-28 02:00:00,971373.6480489944
2026-05-28 02:15:00,973090.5423418175
2026-05-28 02:30:00,969684.379915045
2026-05-28 02:45:00,971274.4405234797
2026-05-28 03:00:00,963617.5104964939
2026-05-28 03:15:00,957721.2297903987
2026-05-28 03:30:00,943031.9476486826
2026-05-28 03:45:00,936111.4977502341
2026-05-28 04:00:00,941503.7669139018
2026-05-28 04:15:00,939310.5792596887
2026-05-28 04:30:00,944915.3398621425
2026-05-28 04:45:00,945830.8830984423
2026-05-28 05:00:00,945613.9177467609
2026-05-28 05:15:00,949953.6137201654
2026-05-28 05:30:00,958256.9508568662
2026-05-28 05:45:00,957396.188902876
2026-05-28 06:00:00,964183.4540582184
2026-05-28 06:15:00,966834.2240392907
2026-05-28 06:30:00,970700.130534826
2026-05-28 06:45:00,971191.2831546215
2026-05-28 07:00:00,980042.4616456609
2026-05-28 07:15:00,971338.7959385853
2026-05-28 07:30:00,970669.6592122095
2026-05-28 07:45:00,970134.4244551635
2026-05-28 08:00:00,968434.9872907678
2026-05-28 08:15:00,965238.2696672522
2026-05-28 08:30:00,963650.007250569
2026-05-28 08:45:00,969416.9231496268
2026-05-28 09:00:00,973482.4940013654
2026-05-28 09:15:00,972991.99578909
2026-05-28 09:30:00,967898.7561737373
2026-05-28 09:45:00,962997.9859417077
2026-05-28 10:00:00,961810.1011737601
2026-05-28 10:15:00,964859.169513717
2026-05-28 10:30:00,954362.6144163932
2026-05-28 10:45:00,956191.6322721939
2026-05-28 11:00:00,963256.9946895437
2026-05-28 11:15:00,969786.713460855
2026-05-28 11:30:00,970790.358152955
2026-05-28 11:45:00,976832.5080505738
2026-05-28 12:00:00,977809.0122209718
2026-05-28 12:15:00,983071.7432063348
2026-05-28 12:30:00,993483.7797325673
2026-05-28 12:45:00,995983.3164424262
2026-05-28 13:00:00,990824.2810665088
2026-05-28 13:15:00,990837.453788686
2026-05-28 13:30:00,999416.9139877949
2026-05-28 13:45:00,987487.3851987936
2026-05-28 14:00:00,1011026.6621708084
2026-05-28 14:15:00,1020713.5221813322
2026-05-28 14:30:00,1020894.5038450717
2026-05-28 14:45:00,1017989.8800558544
2026-05-28 15:00:00,1031519.068860868
2026-05-28 15:15:00,1028240.5532955463
2026-05-28 15:30:00,1027230.8087671302
2026-05-28 15:45:00,1027738.8207919691
2026-05-28 16:00:00,1030270.5825387535
2026-05-28 16:15:00,1038441.1093447113
2026-05-28 16:30:00,1037672.295591018
2026-05-28 16:45:00,1040434.3794559827
2026-05-28 17:00:00,1042218.8138326829
2026-05-28 17:15:00,1036892.0726411124
2026-05-28 17:30:00,1036353.8821677547
2026-05-28 17:45:00,1040836.5832078357
2026-05-28 18:00:00,1041167.175717346
2026-05-28 18:15:00,1035279.3430288336
2026-05-28 18:30:00,1035292.2307242285
2026-05-28 18:45:00,1036651.6235748826
2026-05-28 19:00:00,1036025.7213320667
2026-05-28 19:15:00,1039206.187757831
2026-05-28 19:30:00,1040566.0182702432
2026-05-28 19:45:00,1036281.3886059365
2026-05-28 20:00:00,1036871.5921875973
2026-05-28 20:15:00,1035182.6995689528
2026-05-28 20:30:00,1036881.8552045462
2026-05-28 20:45:00,1040584.9820608131
